Task ID,Status,Category
296,success,Robot Initial States
295,fail,Robot Initial States
289,fail,Robot Initial States
302,success,Robot Initial States
303,success,Robot Initial States
316,fail,Robot Initial States
297,success,Robot Initial States
304,fail,Robot Initial States
311,success,Robot Initial States
305,success,Robot Initial States
312,success,Robot Initial States
324,fail,Robot Initial States
318,fail,Robot Initial States
319,success,Robot Initial States
332,success,Robot Initial States
313,fail,Robot Initial States
327,success,Robot Initial States
326,fail,Robot Initial States
340,success,Robot Initial States
336,fail,Robot Initial States
335,success,Robot Initial States
321,fail,Robot Initial States
334,fail,Robot Initial States
344,fail,Robot Initial States
343,fail,Robot Initial States
348,fail,Robot Initial States
342,success,Robot Initial States
345,success,Robot Initial States
351,success,Robot Initial States
352,fail,Robot Initial States
358,fail,Robot Initial States
356,fail,Robot Initial States
359,fail,Robot Initial States
360,fail,Robot Initial States
353,fail,Robot Initial States
364,fail,Robot Initial States
366,fail,Robot Initial States
375,success,Robot Initial States
368,fail,Robot Initial States
372,success,Robot Initial States
374,success,Robot Initial States
361,fail,Robot Initial States
383,success,Robot Initial States
376,success,Robot Initial States
388,fail,Robot Initial States
369,fail,Robot Initial States
398,fail,Robot Initial States
384,fail,Robot Initial States
415,success,Robot Initial States
396,fail,Robot Initial States
377,fail,Robot Initial States
406,fail,Robot Initial States
385,success,Robot Initial States
400,fail,Robot Initial States
431,fail,Robot Initial States
428,success,Robot Initial States
414,fail,Robot Initial States
393,success,Robot Initial States
408,success,Robot Initial States
422,success,Robot Initial States
439,success,Robot Initial States
436,fail,Robot Initial States
417,success,Robot Initial States
424,fail,Robot Initial States
430,success,Robot Initial States
452,success,Robot Initial States
447,fail,Robot Initial States
432,fail,Robot Initial States
433,fail,Robot Initial States
455,success,Robot Initial States
468,success,Robot Initial States
446,fail,Robot Initial States
448,success,Robot Initial States
441,fail,Robot Initial States
476,fail,Robot Initial States
454,fail,Robot Initial States
463,fail,Robot Initial States
456,success,Robot Initial States
484,success,Robot Initial States
449,success,Robot Initial States
470,success,Robot Initial States
464,success,Robot Initial States
471,fail,Robot Initial States
500,fail,Robot Initial States
472,success,Robot Initial States
494,success,Robot Initial States
465,fail,Robot Initial States
479,fail,Robot Initial States
508,fail,Robot Initial States
480,fail,Robot Initial States
473,success,Robot Initial States
510,success,Robot Initial States
487,success,Robot Initial States
516,fail,Robot Initial States
488,success,Robot Initial States
481,success,Robot Initial States
518,success,Robot Initial States
495,success,Robot Initial States
524,success,Robot Initial States
496,success,Robot Initial States
489,success,Robot Initial States
503,success,Robot Initial States
526,success,Robot Initial States
511,success,Robot Initial States
497,success,Robot Initial States
504,success,Robot Initial States
540,fail,Robot Initial States
542,success,Robot Initial States
548,success,Robot Initial States
505,success,Robot Initial States
519,fail,Robot Initial States
512,fail,Robot Initial States
550,fail,Robot Initial States
556,fail,Robot Initial States
513,success,Robot Initial States
535,success,Robot Initial States
520,fail,Robot Initial States
558,success,Robot Initial States
564,success,Robot Initial States
521,success,Robot Initial States
551,success,Robot Initial States
566,success,Robot Initial States
528,fail,Robot Initial States
572,fail,Robot Initial States
537,success,Robot Initial States
559,fail,Robot Initial States
536,success,Robot Initial States
580,fail,Robot Initial States
574,fail,Robot Initial States
545,success,Robot Initial States
588,success,Robot Initial States
567,fail,Robot Initial States
582,success,Robot Initial States
568,success,Robot Initial States
575,success,Robot Initial States
561,success,Robot Initial States
596,fail,Robot Initial States
590,fail,Robot Initial States
576,success,Robot Initial States
569,success,Robot Initial States
583,fail,Robot Initial States
604,success,Robot Initial States
598,fail,Robot Initial States
584,fail,Robot Initial States
577,success,Robot Initial States
612,success,Robot Initial States
591,fail,Robot Initial States
606,success,Robot Initial States
592,fail,Robot Initial States
614,success,Robot Initial States
620,success,Robot Initial States
599,success,Robot Initial States
585,fail,Robot Initial States
600,success,Robot Initial States
628,fail,Robot Initial States
593,success,Robot Initial States
622,fail,Robot Initial States
607,success,Robot Initial States
608,fail,Robot Initial States
636,fail,Robot Initial States
601,success,Robot Initial States
630,fail,Robot Initial States
615,fail,Robot Initial States
616,success,Robot Initial States
609,success,Robot Initial States
624,success,Robot Initial States
644,success,Robot Initial States
638,fail,Robot Initial States
623,fail,Robot Initial States
617,success,Robot Initial States
632,fail,Robot Initial States
660,success,Camera Viewpoints
646,success,Camera Viewpoints
631,success,Robot Initial States
625,success,Robot Initial States
654,success,Camera Viewpoints
668,success,Camera Viewpoints
640,success,Robot Initial States
639,success,Robot Initial States
662,success,Camera Viewpoints
648,success,Camera Viewpoints
633,fail,Robot Initial States
647,success,Camera Viewpoints
684,success,Camera Viewpoints
656,success,Camera Viewpoints
678,success,Camera Viewpoints
655,success,Camera Viewpoints
692,fail,Camera Viewpoints
641,fail,Robot Initial States
664,success,Camera Viewpoints
686,success,Camera Viewpoints
663,success,Camera Viewpoints
700,success,Camera Viewpoints
694,success,Camera Viewpoints
672,success,Camera Viewpoints
671,success,Camera Viewpoints
657,success,Camera Viewpoints
708,success,Camera Viewpoints
679,success,Camera Viewpoints
665,success,Camera Viewpoints
680,success,Camera Viewpoints
710,success,Camera Viewpoints
716,success,Camera Viewpoints
673,success,Camera Viewpoints
688,success,Camera Viewpoints
703,success,Camera Viewpoints
724,success,Camera Viewpoints
681,success,Camera Viewpoints
734,success,Camera Viewpoints
696,success,Camera Viewpoints
711,success,Camera Viewpoints
689,success,Camera Viewpoints
742,success,Camera Viewpoints
732,fail,Camera Viewpoints
704,success,Camera Viewpoints
719,success,Camera Viewpoints
697,success,Camera Viewpoints
750,success,Camera Viewpoints
727,success,Camera Viewpoints
740,success,Camera Viewpoints
712,success,Camera Viewpoints
705,success,Camera Viewpoints
758,success,Camera Viewpoints
748,success,Camera Viewpoints
735,success,Camera Viewpoints
720,success,Camera Viewpoints
766,success,Camera Viewpoints
721,success,Camera Viewpoints
743,success,Camera Viewpoints
756,success,Camera Viewpoints
728,fail,Camera Viewpoints
729,success,Camera Viewpoints
751,success,Camera Viewpoints
774,success,Camera Viewpoints
764,success,Camera Viewpoints
737,success,Camera Viewpoints
736,success,Camera Viewpoints
782,success,Camera Viewpoints
759,fail,Camera Viewpoints
745,success,Camera Viewpoints
744,success,Camera Viewpoints
780,success,Camera Viewpoints
790,success,Camera Viewpoints
753,success,Camera Viewpoints
767,success,Camera Viewpoints
788,success,Camera Viewpoints
798,success,Camera Viewpoints
752,fail,Camera Viewpoints
761,fail,Camera Viewpoints
775,success,Camera Viewpoints
769,success,Camera Viewpoints
760,fail,Camera Viewpoints
814,fail,Camera Viewpoints
804,fail,Camera Viewpoints
783,success,Camera Viewpoints
777,fail,Camera Viewpoints
791,success,Camera Viewpoints
768,fail,Camera Viewpoints
822,success,Camera Viewpoints
812,success,Camera Viewpoints
785,success,Camera Viewpoints
830,success,Camera Viewpoints
776,success,Camera Viewpoints
820,fail,Camera Viewpoints
807,fail,Camera Viewpoints
838,success,Camera Viewpoints
793,success,Camera Viewpoints
784,success,Camera Viewpoints
828,success,Camera Viewpoints
815,fail,Camera Viewpoints
801,success,Camera Viewpoints
792,success,Camera Viewpoints
846,fail,Camera Viewpoints
800,success,Camera Viewpoints
823,fail,Camera Viewpoints
809,fail,Camera Viewpoints
854,success,Camera Viewpoints
844,success,Camera Viewpoints
808,success,Camera Viewpoints
831,success,Camera Viewpoints
839,success,Camera Viewpoints
852,success,Camera Viewpoints
825,fail,Camera Viewpoints
862,fail,Camera Viewpoints
824,fail,Camera Viewpoints
847,success,Camera Viewpoints
833,success,Camera Viewpoints
860,fail,Camera Viewpoints
832,success,Camera Viewpoints
870,fail,Camera Viewpoints
855,fail,Camera Viewpoints
868,success,Camera Viewpoints
849,fail,Camera Viewpoints
878,success,Camera Viewpoints
876,success,Camera Viewpoints
840,fail,Camera Viewpoints
863,fail,Camera Viewpoints
886,success,Camera Viewpoints
857,success,Camera Viewpoints
884,success,Camera Viewpoints
848,success,Camera Viewpoints
894,success,Camera Viewpoints
871,fail,Camera Viewpoints
865,fail,Camera Viewpoints
892,success,Camera Viewpoints
856,success,Camera Viewpoints
879,success,Camera Viewpoints
910,fail,Camera Viewpoints
873,fail,Camera Viewpoints
864,success,Camera Viewpoints
900,success,Camera Viewpoints
887,success,Camera Viewpoints
881,success,Camera Viewpoints
872,success,Camera Viewpoints
895,success,Camera Viewpoints
918,fail,Camera Viewpoints
908,fail,Camera Viewpoints
889,success,Camera Viewpoints
888,success,Camera Viewpoints
924,success,Camera Viewpoints
934,success,Camera Viewpoints
919,success,Camera Viewpoints
897,success,Camera Viewpoints
896,success,Camera Viewpoints
932,success,Camera Viewpoints
927,success,Camera Viewpoints
905,success,Camera Viewpoints
958,fail,Camera Viewpoints
940,success,Camera Viewpoints
904,fail,Camera Viewpoints
935,success,Camera Viewpoints
913,success,Camera Viewpoints
948,success,Camera Viewpoints
974,success,Camera Viewpoints
943,success,Camera Viewpoints
920,success,Camera Viewpoints
937,success,Camera Viewpoints
964,success,Camera Viewpoints
982,fail,Camera Viewpoints
951,success,Camera Viewpoints
928,success,Camera Viewpoints
945,success,Camera Viewpoints
972,success,Camera Viewpoints
990,success,Camera Viewpoints
959,success,Camera Viewpoints
936,fail,Camera Viewpoints
953,success,Camera Viewpoints
967,success,Camera Viewpoints
998,success,Camera Viewpoints
980,fail,Camera Viewpoints
944,success,Camera Viewpoints
961,success,Camera Viewpoints
1006,success,Camera Viewpoints
988,success,Camera Viewpoints
975,fail,Camera Viewpoints
969,success,Camera Viewpoints
952,success,Camera Viewpoints
1014,success,Camera Viewpoints
996,success,Camera Viewpoints
983,fail,Camera Viewpoints
977,fail,Camera Viewpoints
1022,success,Camera Viewpoints
968,success,Camera Viewpoints
1004,success,Camera Viewpoints
991,success,Camera Viewpoints
985,success,Camera Viewpoints
1030,success,Camera Viewpoints
1012,success,Camera Viewpoints
999,success,Camera Viewpoints
993,success,Camera Viewpoints
1038,success,Camera Viewpoints
1020,success,Camera Viewpoints
984,fail,Camera Viewpoints
1007,success,Camera Viewpoints
1001,success,Camera Viewpoints
992,success,Camera Viewpoints
1046,success,Language Instructions
1028,success,Camera Viewpoints
1015,success,Camera Viewpoints
1009,success,Camera Viewpoints
1054,success,Language Instructions
1000,success,Camera Viewpoints
1036,success,Camera Viewpoints
1017,success,Camera Viewpoints
1023,success,Camera Viewpoints
1062,success,Language Instructions
1008,success,Camera Viewpoints
1044,success,Language Instructions
1025,fail,Camera Viewpoints
1070,success,Language Instructions
1031,fail,Camera Viewpoints
1052,success,Language Instructions
1024,fail,Camera Viewpoints
1033,success,Camera Viewpoints
1039,success,Camera Viewpoints
1078,fail,Language Instructions
1032,success,Camera Viewpoints
1041,success,Camera Viewpoints
1060,fail,Language Instructions
1086,success,Language Instructions
1047,fail,Language Instructions
1040,success,Camera Viewpoints
1068,success,Language Instructions
1057,success,Language Instructions
1094,success,Language Instructions
1055,fail,Language Instructions
1048,success,Language Instructions
1076,success,Language Instructions
1102,success,Language Instructions
1065,success,Language Instructions
1063,success,Language Instructions
1056,success,Language Instructions
1084,success,Language Instructions
1110,fail,Language Instructions
1081,fail,Language Instructions
1064,success,Language Instructions
1092,success,Language Instructions
1071,fail,Language Instructions
1126,success,Language Instructions
1089,success,Language Instructions
1100,success,Language Instructions
1072,success,Language Instructions
1079,success,Language Instructions
1134,success,Language Instructions
1108,success,Language Instructions
1080,success,Language Instructions
1097,success,Language Instructions
1087,success,Language Instructions
1142,success,Language Instructions
1116,success,Language Instructions
1105,success,Language Instructions
1088,success,Language Instructions
1150,success,Language Instructions
1124,success,Language Instructions
1103,success,Language Instructions
1113,success,Language Instructions
1158,success,Language Instructions
1132,success,Language Instructions
1111,success,Language Instructions
1129,success,Language Instructions
1140,success,Language Instructions
1096,fail,Language Instructions
1119,success,Language Instructions
1137,success,Language Instructions
1148,success,Language Instructions
1190,success,Language Instructions
1104,success,Language Instructions
1127,success,Language Instructions
1156,success,Language Instructions
1145,fail,Language Instructions
1112,success,Language Instructions
1135,success,Language Instructions
1198,fail,Language Instructions
1143,success,Language Instructions
1120,success,Language Instructions
1164,success,Language Instructions
1153,success,Language Instructions
1206,success,Language Instructions
1128,success,Language Instructions
1172,success,Language Instructions
1151,success,Language Instructions
1161,success,Language Instructions
1214,success,Language Instructions
1136,success,Language Instructions
1180,success,Language Instructions
1159,success,Language Instructions
1169,success,Language Instructions
1222,success,Language Instructions
1152,success,Language Instructions
1188,success,Language Instructions
1167,success,Language Instructions
1230,success,Language Instructions
1160,success,Language Instructions
1196,success,Language Instructions
1177,fail,Language Instructions
1175,success,Language Instructions
1204,success,Language Instructions
1238,success,Language Instructions
1185,success,Language Instructions
1183,success,Language Instructions
1176,success,Language Instructions
1254,success,Language Instructions
1184,success,Language Instructions
1212,success,Language Instructions
1193,fail,Language Instructions
1191,success,Language Instructions
1262,success,Language Instructions
1192,success,Language Instructions
1220,success,Language Instructions
1201,success,Language Instructions
1199,success,Language Instructions
1270,success,Language Instructions
1200,success,Language Instructions
1209,success,Language Instructions
1236,success,Language Instructions
1207,success,Language Instructions
1208,success,Language Instructions
1286,success,Language Instructions
1217,fail,Language Instructions
1244,success,Language Instructions
1215,success,Language Instructions
1216,success,Language Instructions
1294,success,Language Instructions
1225,success,Language Instructions
1252,success,Language Instructions
1302,success,Language Instructions
1233,success,Language Instructions
1268,success,Language Instructions
1232,success,Language Instructions
1310,success,Language Instructions
1241,success,Language Instructions
1276,success,Language Instructions
1223,fail,Language Instructions
1240,success,Language Instructions
1318,success,Language Instructions
1231,success,Language Instructions
1257,success,Language Instructions
1292,success,Language Instructions
1326,success,Language Instructions
1248,success,Language Instructions
1300,success,Language Instructions
1265,success,Language Instructions
1239,success,Language Instructions
1256,success,Language Instructions
1358,success,Language Instructions
1273,success,Language Instructions
1308,success,Language Instructions
1247,success,Language Instructions
1264,success,Language Instructions
1366,success,Language Instructions
1324,success,Language Instructions
1289,success,Language Instructions
1272,success,Language Instructions
1374,success,Language Instructions
1271,success,Language Instructions
1332,success,Language Instructions
1305,success,Language Instructions
1280,success,Language Instructions
1279,success,Language Instructions
1340,success,Language Instructions
1382,fail,Language Instructions
1313,success,Language Instructions
1288,success,Language Instructions
1287,success,Language Instructions
1348,success,Language Instructions
1321,success,Language Instructions
1390,fail,Language Instructions
1295,success,Language Instructions
1296,success,Language Instructions
1329,success,Language Instructions
1356,fail,Language Instructions
1303,success,Language Instructions
1414,success,Sensor Noise
1304,success,Language Instructions
1337,success,Language Instructions
1364,success,Language Instructions
1311,success,Language Instructions
1422,success,Sensor Noise
1312,success,Language Instructions
1345,success,Language Instructions
1319,success,Language Instructions
1372,fail,Language Instructions
1353,success,Language Instructions
1320,success,Language Instructions
1327,success,Language Instructions
1430,success,Sensor Noise
1388,success,Language Instructions
1361,success,Language Instructions
1328,success,Language Instructions
1335,success,Language Instructions
1446,success,Sensor Noise
1396,success,Sensor Noise
1369,success,Language Instructions
1343,success,Language Instructions
1344,success,Language Instructions
1404,success,Sensor Noise
1454,success,Sensor Noise
1377,fail,Language Instructions
1351,success,Language Instructions
1352,success,Language Instructions
1412,fail,Sensor Noise
1462,success,Sensor Noise
1360,success,Language Instructions
1385,success,Language Instructions
1359,fail,Language Instructions
1470,success,Sensor Noise
1420,success,Sensor Noise
1368,success,Language Instructions
1367,success,Language Instructions
1393,fail,Language Instructions
1478,success,Sensor Noise
1401,success,Sensor Noise
1376,fail,Language Instructions
1428,success,Sensor Noise
1375,fail,Language Instructions
1486,success,Sensor Noise
1383,success,Language Instructions
1384,success,Language Instructions
1409,fail,Sensor Noise
1436,success,Sensor Noise
1494,success,Sensor Noise
1391,success,Language Instructions
1444,success,Sensor Noise
1392,success,Language Instructions
1417,success,Sensor Noise
1502,fail,Sensor Noise
1399,success,Sensor Noise
1452,success,Sensor Noise
1400,success,Sensor Noise
1407,success,Sensor Noise
1510,success,Sensor Noise
1425,fail,Sensor Noise
1408,success,Sensor Noise
1460,success,Sensor Noise
1415,success,Sensor Noise
1416,success,Sensor Noise
1468,success,Sensor Noise
1518,success,Sensor Noise
1433,success,Sensor Noise
1423,success,Sensor Noise
1424,success,Sensor Noise
1526,success,Sensor Noise
1441,success,Sensor Noise
1476,success,Sensor Noise
1534,success,Sensor Noise
1449,success,Sensor Noise
1431,success,Sensor Noise
1432,success,Sensor Noise
1492,success,Sensor Noise
1457,success,Sensor Noise
1543,success,Sensor Noise
1564,success,Sensor Noise
1870,success,Objects Layout
1561,success,Sensor Noise
1520,success,Sensor Noise
1551,success,Sensor Noise
1878,success,Objects Layout
1572,success,Sensor Noise
1569,success,Sensor Noise
1528,success,Sensor Noise
1886,success,Objects Layout
1577,success,Sensor Noise
1894,success,Objects Layout
1559,success,Sensor Noise
1536,fail,Sensor Noise
1580,success,Sensor Noise
1585,success,Sensor Noise
1902,success,Objects Layout
1567,success,Sensor Noise
1544,success,Sensor Noise
1588,success,Sensor Noise
1593,success,Sensor Noise
1910,success,Objects Layout
1575,success,Sensor Noise
1552,success,Sensor Noise
1583,success,Sensor Noise
1601,success,Sensor Noise
1604,success,Sensor Noise
1926,success,Objects Layout
1560,success,Sensor Noise
1612,success,Sensor Noise
1591,success,Sensor Noise
1609,success,Sensor Noise
1568,success,Sensor Noise
1617,success,Sensor Noise
1950,success,Objects Layout
1620,success,Sensor Noise
1584,success,Sensor Noise
1599,success,Sensor Noise
1625,fail,Sensor Noise
1592,success,Sensor Noise
1958,success,Objects Layout
1628,fail,Sensor Noise
1607,success,Sensor Noise
1966,success,Objects Layout
1633,fail,Sensor Noise
1615,success,Sensor Noise
1636,success,Sensor Noise
1608,fail,Sensor Noise
1974,fail,Objects Layout
1623,fail,Sensor Noise
1641,fail,Sensor Noise
1644,success,Sensor Noise
1982,success,Objects Layout
1631,success,Sensor Noise
1616,fail,Sensor Noise
1660,success,Sensor Noise
1649,success,Sensor Noise
1639,success,Sensor Noise
2006,fail,Objects Layout
1624,fail,Sensor Noise
1668,success,Sensor Noise
1665,success,Sensor Noise
2014,success,Objects Layout
1647,success,Sensor Noise
1673,success,Sensor Noise
2022,success,Objects Layout
1676,success,Sensor Noise
1655,success,Sensor Noise
1632,fail,Sensor Noise
1681,success,Sensor Noise
1663,success,Sensor Noise
1684,success,Sensor Noise
1640,success,Sensor Noise
1671,success,Sensor Noise
1689,success,Sensor Noise
1692,success,Sensor Noise
2054,success,Objects Layout
1648,success,Sensor Noise
1679,success,Sensor Noise
1697,success,Sensor Noise
1700,success,Sensor Noise
2062,success,Objects Layout
1656,success,Sensor Noise
1705,success,Sensor Noise
1708,success,Sensor Noise
1664,success,Sensor Noise
2070,success,Objects Layout
1695,fail,Sensor Noise
1721,success,Sensor Noise
1724,success,Sensor Noise
1672,success,Sensor Noise
1703,success,Sensor Noise
2078,fail,Objects Layout
1680,success,Sensor Noise
1745,success,Sensor Noise
1732,success,Sensor Noise
2086,success,Objects Layout
1711,fail,Sensor Noise
1753,success,Sensor Noise
1740,success,Sensor Noise
1696,success,Sensor Noise
2102,success,Objects Layout
1761,success,Sensor Noise
1719,success,Sensor Noise
1748,fail,Sensor Noise
1704,fail,Sensor Noise
2110,success,Objects Layout
1756,success,Sensor Noise
1727,success,Sensor Noise
1769,success,Sensor Noise
2118,success,Objects Layout
1712,fail,Sensor Noise
1777,success,Sensor Noise
1735,success,Sensor Noise
2126,success,Objects Layout
1720,success,Sensor Noise
1772,success,Sensor Noise
1785,success,Sensor Noise
2134,success,Objects Layout
1780,success,Sensor Noise
1751,fail,Sensor Noise
1728,success,Sensor Noise
1801,success,Sensor Noise
1788,success,Sensor Noise
1759,success,Sensor Noise
2150,success,Objects Layout
1736,success,Sensor Noise
1796,success,Sensor Noise
2158,success,Objects Layout
1744,success,Sensor Noise
1809,success,Sensor Noise
1767,success,Sensor Noise
1812,success,Sensor Noise
2174,success,Objects Layout
1817,success,Sensor Noise
1752,fail,Sensor Noise
1775,success,Sensor Noise
2182,success,Objects Layout
1825,success,Objects Layout
1760,success,Sensor Noise
1828,success,Objects Layout
1783,success,Sensor Noise
2198,success,Objects Layout
1836,success,Objects Layout
1833,success,Objects Layout
1791,success,Sensor Noise
1768,success,Sensor Noise
2206,success,Objects Layout
1844,success,Objects Layout
1841,success,Objects Layout
1807,success,Sensor Noise
1852,success,Objects Layout
2214,fail,Objects Layout
1849,success,Objects Layout
1776,fail,Sensor Noise
1831,success,Objects Layout
2222,success,Light Conditions
1876,success,Objects Layout
1784,success,Sensor Noise
1857,fail,Objects Layout
1839,success,Objects Layout
1884,success,Objects Layout
1800,success,Sensor Noise
2238,success,Light Conditions
1847,success,Objects Layout
1865,success,Objects Layout
1900,success,Objects Layout
1808,fail,Sensor Noise
2246,success,Light Conditions
1855,success,Objects Layout
1873,success,Objects Layout
1908,success,Objects Layout
1816,success,Sensor Noise
1881,success,Objects Layout
2254,success,Light Conditions
1863,success,Objects Layout
1824,success,Objects Layout
1889,success,Objects Layout
1916,success,Objects Layout
2262,success,Light Conditions
1871,success,Objects Layout
1897,success,Objects Layout
1924,success,Objects Layout
1832,fail,Objects Layout
2270,success,Light Conditions
1905,success,Objects Layout
1932,success,Objects Layout
1887,success,Objects Layout
1840,success,Objects Layout
2278,success,Light Conditions
1940,success,Objects Layout
1895,fail,Objects Layout
2286,success,Light Conditions
1921,success,Objects Layout
1848,success,Objects Layout
1948,success,Objects Layout
1856,success,Objects Layout
2294,success,Light Conditions
1929,success,Objects Layout
1911,success,Objects Layout
1864,success,Objects Layout
1956,success,Objects Layout
2302,success,Light Conditions
1937,success,Objects Layout
1927,success,Objects Layout
1964,success,Objects Layout
1935,success,Objects Layout
1880,success,Objects Layout
2310,success,Light Conditions
1945,success,Objects Layout
1943,success,Objects Layout
1888,success,Objects Layout
2326,success,Light Conditions
1953,success,Objects Layout
1980,fail,Objects Layout
1951,success,Objects Layout
2334,success,Light Conditions
1904,success,Objects Layout
1961,success,Objects Layout
1988,success,Objects Layout
1912,success,Objects Layout
1969,success,Objects Layout
1996,success,Objects Layout
1959,success,Objects Layout
2342,success,Light Conditions
1977,success,Objects Layout
1920,success,Objects Layout
1967,success,Objects Layout
2004,success,Objects Layout
2350,success,Light Conditions
1985,success,Objects Layout
1928,success,Objects Layout
1975,fail,Objects Layout
2012,success,Objects Layout
1993,success,Objects Layout
2358,success,Light Conditions
1936,success,Objects Layout
2020,success,Objects Layout
1983,success,Objects Layout
2001,success,Objects Layout
2366,success,Light Conditions
1944,fail,Objects Layout
1991,success,Objects Layout
2009,fail,Objects Layout
2036,fail,Objects Layout
1999,success,Objects Layout
2374,success,Light Conditions
1952,success,Objects Layout
2017,success,Objects Layout
2044,success,Objects Layout
2007,success,Objects Layout
1960,success,Objects Layout
2382,success,Light Conditions
2052,success,Objects Layout
2033,fail,Objects Layout
1968,success,Objects Layout
2398,success,Light Conditions
2023,success,Objects Layout
2060,success,Objects Layout
2041,success,Objects Layout
1976,success,Objects Layout
2406,success,Light Conditions
2039,success,Objects Layout
2068,success,Objects Layout
1984,success,Objects Layout
2049,success,Objects Layout
2414,success,Light Conditions
2076,success,Objects Layout
2047,success,Objects Layout
2000,success,Objects Layout
2057,success,Objects Layout
2422,success,Light Conditions
2092,success,Objects Layout
2055,success,Objects Layout
2065,success,Objects Layout
2430,success,Light Conditions
2008,fail,Objects Layout
2063,success,Objects Layout
2073,success,Objects Layout
2438,success,Light Conditions
2108,success,Objects Layout
2024,success,Objects Layout
2071,success,Objects Layout
2446,success,Light Conditions
2116,success,Objects Layout
2081,success,Objects Layout
2124,success,Objects Layout
2032,success,Objects Layout
2089,success,Objects Layout
2454,success,Light Conditions
2079,fail,Objects Layout
2140,success,Objects Layout
2048,success,Objects Layout
2097,success,Objects Layout
2462,success,Light Conditions
2087,success,Objects Layout
2148,success,Objects Layout
2470,success,Light Conditions
2064,success,Objects Layout
2095,success,Objects Layout
2156,success,Objects Layout
2113,success,Objects Layout
2478,success,Light Conditions
2103,success,Objects Layout
2164,success,Objects Layout
2080,fail,Objects Layout
2121,fail,Objects Layout
2111,success,Objects Layout
2088,success,Objects Layout
2494,success,Light Conditions
2172,fail,Objects Layout
2119,success,Objects Layout
2137,success,Objects Layout
2096,success,Objects Layout
2502,success,Light Conditions
2127,success,Objects Layout
2180,success,Objects Layout
2153,success,Objects Layout
2104,success,Objects Layout
2135,success,Objects Layout
2510,success,Light Conditions
2112,success,Objects Layout
2169,success,Objects Layout
2188,success,Objects Layout
2143,success,Objects Layout
2120,success,Objects Layout
2151,success,Objects Layout
